GEO,SEX,AGE,CAS,SIE,EDU,LOC,TIME,VALUE,FLAGS,FOOTNOTES
FR41,M,Y50-64,POP,EMP,ED1,TOTAL,2011,36585,u,
FR41,M,Y50-64,POP,EMP,ED2,TOTAL,2011,35506,u,
FR41,M,Y50-64,POP,EMP,ED3,TOTAL,2011,117008,,
FR41,M,Y50-64,POP,EMP,ED4,TOTAL,2011,0,,
FR41,M,Y50-64,POP,EMP,ED5,TOTAL,2011,36910,,
FR41,M,Y50-64,POP,EMP,ED6,TOTAL,2011,1178,u,
FR41,M,Y50-64,POP,EMP,NAP,TOTAL,2011,0,,
FR41,M,Y50-64,POP,EMP,NONE,TOTAL,2011,3622,,
FR41,M,Y50-64,POP,EMP,UNK,TOTAL,2011,9,u,
FR41,M,Y65-84,POP,EMP,ED1,TOTAL,2011,59721,u,
FR41,M,Y65-84,POP,EMP,ED2,TOTAL,2011,14934,u,
FR41,M,Y65-84,POP,EMP,ED3,TOTAL,2011,54244,,
FR41,M,Y65-84,POP,EMP,ED4,TOTAL,2011,0,,
FR41,M,Y65-84,POP,EMP,ED5,TOTAL,2011,12501,,
FR41,M,Y65-84,POP,EMP,ED6,TOTAL,2011,396,u,
FR41,M,Y65-84,POP,EMP,NAP,TOTAL,2011,0,,
FR41,M,Y65-84,POP,EMP,NONE,TOTAL,2011,5681,,
FR41,M,Y65-84,POP,EMP,UNK,TOTAL,2011,1,u,
FR41,M,Y_GE85,POP,EMP,ED1,TOTAL,2011,7770,u,
FR41,M,Y_GE85,POP,EMP,ED2,TOTAL,2011,1864,u,
FR41,M,Y_GE85,POP,EMP,ED3,TOTAL,2011,3313,,
FR41,M,Y_GE85,POP,EMP,ED4,TOTAL,2011,0,,
FR41,M,Y_GE85,POP,EMP,ED5,TOTAL,2011,1416,,
FR41,M,Y_GE85,POP,EMP,ED6,TOTAL,2011,15,u,
FR41,M,Y_GE85,POP,EMP,NAP,TOTAL,2011,0,,
FR41,M,Y_GE85,POP,EMP,NONE,TOTAL,2011,532,,
FR41,M,Y_GE85,POP,EMP,UNK,TOTAL,2011,0,,
FR42,F,Y18,POP,EMP,ED1,TOTAL,2011,254,u,
FR42,F,Y18,POP,EMP,ED2,TOTAL,2011,3428,u,
FR42,F,Y18,POP,EMP,ED3,TOTAL,2011,7801,,
FR42,F,Y18,POP,EMP,ED4,TOTAL,2011,0,,
FR42,F,Y18,POP,EMP,ED5,TOTAL,2011,157,,
FR42,F,Y18,POP,EMP,ED6,TOTAL,2011,0,,
FR42,F,Y18,POP,EMP,NAP,TOTAL,2011,0,,
FR42,F,Y18,POP,EMP,NONE,TOTAL,2011,75,,
FR42,F,Y18,POP,EMP,UNK,TOTAL,2011,0,,
FR42,F,Y19,POP,EMP,ED1,TOTAL,2011,179,u,
FR42,F,Y19,POP,EMP,ED2,TOTAL,2011,1692,u,
FR42,F,Y19,POP,EMP,ED3,TOTAL,2011,9825,,
FR42,F,Y19,POP,EMP,ED4,TOTAL,2011,0,,
FR42,F,Y19,POP,EMP,ED5,TOTAL,2011,474,,
FR42,F,Y19,POP,EMP,ED6,TOTAL,2011,0,,
FR42,F,Y19,POP,EMP,NAP,TOTAL,2011,0,,
FR42,F,Y19,POP,EMP,NONE,TOTAL,2011,54,,
FR42,F,Y19,POP,EMP,UNK,TOTAL,2011,0,,
FR42,F,Y20-24,POP,EMP,ED1,TOTAL,2011,1188,u,
FR42,F,Y20-24,POP,EMP,ED2,TOTAL,2011,5963,u,
FR42,F,Y20-24,POP,EMP,ED3,TOTAL,2011,31592,,
FR42,F,Y20-24,POP,EMP,ED4,TOTAL,2011,0,,
FR42,F,Y20-24,POP,EMP,ED5,TOTAL,2011,21092,,
FR42,F,Y20-24,POP,EMP,ED6,TOTAL,2011,0,,
FR42,F,Y20-24,POP,EMP,NAP,TOTAL,2011,0,,
FR42,F,Y20-24,POP,EMP,NONE,TOTAL,2011,458,,
FR42,F,Y20-24,POP,EMP,UNK,TOTAL,2011,0,,
FR42,F,Y25-29,POP,EMP,ED1,TOTAL,2011,1556,u,
FR42,F,Y25-29,POP,EMP,ED2,TOTAL,2011,6940,u,
FR42,F,Y25-29,POP,EMP,ED3,TOTAL,2011,23201,,
FR42,F,Y25-29,POP,EMP,ED4,TOTAL,2011,0,,
FR42,F,Y25-29,POP,EMP,ED5,TOTAL,2011,26613,,
FR42,F,Y25-29,POP,EMP,ED6,TOTAL,2011,564,u,
FR42,F,Y25-29,POP,EMP,NAP,TOTAL,2011,0,,
FR42,F,Y25-29,POP,EMP,NONE,TOTAL,2011,656,,
FR42,F,Y25-29,POP,EMP,UNK,TOTAL,2011,0,,
FR42,F,Y30-49,POP,EMP,ED1,TOTAL,2011,13839,u,
FR42,F,Y30-49,POP,EMP,ED2,TOTAL,2011,37342,u,
FR42,F,Y30-49,POP,EMP,ED3,TOTAL,2011,117060,,
FR42,F,Y30-49,POP,EMP,ED4,TOTAL,2011,0,,
FR42,F,Y30-49,POP,EMP,ED5,TOTAL,2011,88120,,
FR42,F,Y30-49,POP,EMP,ED6,TOTAL,2011,1700,u,
FR42,F,Y30-49,POP,EMP,NAP,TOTAL,2011,0,,
FR42,F,Y30-49,POP,EMP,NONE,TOTAL,2011,3585,,
FR42,F,Y30-49,POP,EMP,UNK,TOTAL,2011,1,u,
FR42,F,Y50-64,POP,EMP,ED1,TOTAL,2011,34602,u,
FR42,F,Y50-64,POP,EMP,ED2,TOTAL,2011,28805,u,
FR42,F,Y50-64,POP,EMP,ED3,TOTAL,2011,76395,,
FR42,F,Y50-64,POP,EMP,ED4,TOTAL,2011,0,,
FR42,F,Y50-64,POP,EMP,ED5,TOTAL,2011,32731,,
FR42,F,Y50-64,POP,EMP,ED6,TOTAL,2011,601,u,
FR42,F,Y50-64,POP,EMP,NAP,TOTAL,2011,0,,
FR42,F,Y50-64,POP,EMP,NONE,TOTAL,2011,4732,,
FR42,F,Y50-64,POP,EMP,UNK,TOTAL,2011,2,u,
FR42,F,Y65-84,POP,EMP,ED1,TOTAL,2011,72494,u,
FR42,F,Y65-84,POP,EMP,ED2,TOTAL,2011,15381,u,
FR42,F,Y65-84,POP,EMP,ED3,TOTAL,2011,39634,,
FR42,F,Y65-84,POP,EMP,ED4,TOTAL,2011,0,,
FR42,F,Y65-84,POP,EMP,ED5,TOTAL,2011,10628,,
FR42,F,Y65-84,POP,EMP,ED6,TOTAL,2011,165,u,
FR42,F,Y65-84,POP,EMP,NAP,TOTAL,2011,0,,
FR42,F,Y65-84,POP,EMP,NONE,TOTAL,2011,3905,,
FR42,F,Y65-84,POP,EMP,UNK,TOTAL,2011,0,,
FR42,F,Y_GE85,POP,EMP,ED1,TOTAL,2011,15763,u,
FR42,F,Y_GE85,POP,EMP,ED2,TOTAL,2011,3355,u,
FR42,F,Y_GE85,POP,EMP,ED3,TOTAL,2011,5129,,
FR42,F,Y_GE85,POP,EMP,ED4,TOTAL,2011,0,,
FR42,F,Y_GE85,POP,EMP,ED5,TOTAL,2011,2487,,
FR42,F,Y_GE85,POP,EMP,ED6,TOTAL,2011,5,u,
FR42,F,Y_GE85,POP,EMP,NAP,TOTAL,2011,0,,
FR42,F,Y_GE85,POP,EMP,NONE,TOTAL,2011,820,,
FR42,F,Y_GE85,POP,EMP,UNK,TOTAL,2011,0,,
FR42,M,Y18,POP,EMP,ED1,TOTAL,2011,297,u,
FR42,M,Y18,POP,EMP,ED2,TOTAL,2011,4341,u,
FR42,M,Y18,POP,EMP,ED3,TOTAL,2011,7266,,
FR42,M,Y18,POP,EMP,ED4,TOTAL,2011,0,,
FR42,M,Y18,POP,EMP,ED5,TOTAL,2011,98,,
FR42,M,Y18,POP,EMP,ED6,TOTAL,2011,0,,
FR42,M,Y18,POP,EMP,NAP,TOTAL,2011,0,,
FR42,M,Y18,POP,EMP,NONE,TOTAL,2011,51,,
FR42,M,Y18,POP,EMP,UNK,TOTAL,2011,0,,
FR42,M,Y19,POP,EMP,ED1,TOTAL,2011,259,u,
FR42,M,Y19,POP,EMP,ED2,TOTAL,2011,2573,u,
FR42,M,Y19,POP,EMP,ED3,TOTAL,2011,8901,,
FR42,M,Y19,POP,EMP,ED4,TOTAL,2011,0,,
FR42,M,Y19,POP,EMP,ED5,TOTAL,2011,336,,
FR42,M,Y19,POP,EMP,ED6,TOTAL,2011,0,,
FR42,M,Y19,POP,EMP,NAP,TOTAL,2011,0,,
FR42,M,Y19,POP,EMP,NONE,TOTAL,2011,50,,
FR42,M,Y19,POP,EMP,UNK,TOTAL,2011,0,,
FR42,M,Y20-24,POP,EMP,ED1,TOTAL,2011,1334,u,
FR42,M,Y20-24,POP,EMP,ED2,TOTAL,2011,7704,u,
FR42,M,Y20-24,POP,EMP,ED3,TOTAL,2011,33882,,
FR42,M,Y20-24,POP,EMP,ED4,TOTAL,2011,0,,
FR42,M,Y20-24,POP,EMP,ED5,TOTAL,2011,15020,,
FR42,M,Y20-24,POP,EMP,ED6,TOTAL,2011,0,,
FR42,M,Y20-24,POP,EMP,NAP,TOTAL,2011,0,,
FR42,M,Y20-24,POP,EMP,NONE,TOTAL,2011,406,,
FR42,M,Y20-24,POP,EMP,UNK,TOTAL,2011,0,,
FR42,M,Y25-29,POP,EMP,ED1,TOTAL,2011,1524,u,
FR42,M,Y25-29,POP,EMP,ED2,TOTAL,2011,7506,u,
FR42,M,Y25-29,POP,EMP,ED3,TOTAL,2011,27441,,
FR42,M,Y25-29,POP,EMP,ED4,TOTAL,2011,0,,
FR42,M,Y25-29,POP,EMP,ED5,TOTAL,2011,20575,,
FR42,M,Y25-29,POP,EMP,ED6,TOTAL,2011,571,u,
FR42,M,Y25-29,POP,EMP,NAP,TOTAL,2011,0,,
FR42,M,Y25-29,POP,EMP,NONE,TOTAL,2011,556,,
FR42,M,Y25-29,POP,EMP,UNK,TOTAL,2011,0,,
FR42,M,Y30-49,POP,EMP,ED1,TOTAL,2011,11581,u,
FR42,M,Y30-49,POP,EMP,ED2,TOTAL,2011,35257,u,
FR42,M,Y30-49,POP,EMP,ED3,TOTAL,2011,133258,,
FR42,M,Y30-49,POP,EMP,ED4,TOTAL,2011,0,,
FR42,M,Y30-49,POP,EMP,ED5,TOTAL,2011,75180,,
FR42,M,Y30-49,POP,EMP,ED6,TOTAL,2011,2214,u,
FR42,M,Y30-49,POP,EMP,NAP,TOTAL,2011,0,,
FR42,M,Y30-49,POP,EMP,NONE,TOTAL,2011,2828,,
FR42,M,Y30-49,POP,EMP,UNK,TOTAL,2011,0,,
FR42,M,Y50-64,POP,EMP,ED1,TOTAL,2011,22629,u,
FR42,M,Y50-64,POP,EMP,ED2,TOTAL,2011,21767,u,
FR42,M,Y50-64,POP,EMP,ED3,TOTAL,2011,93137,,
FR42,M,Y50-64,POP,EMP,ED4,TOTAL,2011,0,,
FR42,M,Y50-64,POP,EMP,ED5,TOTAL,2011,34629,,
FR42,M,Y50-64,POP,EMP,ED6,TOTAL,2011,1262,u,
FR42,M,Y50-64,POP,EMP,NAP,TOTAL,2011,0,,
FR42,M,Y50-64,POP,EMP,NONE,TOTAL,2011,3069,,
FR42,M,Y50-64,POP,EMP,UNK,TOTAL,2011,3,u,
FR42,M,Y65-84,POP,EMP,ED1,TOTAL,2011,34660,u,
FR42,M,Y65-84,POP,EMP,ED2,TOTAL,2011,8782,u,
FR42,M,Y65-84,POP,EMP,ED3,TOTAL,2011,49838,,
FR42,M,Y65-84,POP,EMP,ED4,TOTAL,2011,0,,
FR42,M,Y65-84,POP,EMP,ED5,TOTAL,2011,13251,,
FR42,M,Y65-84,POP,EMP,ED6,TOTAL,2011,591,u,
FR42,M,Y65-84,POP,EMP,NAP,TOTAL,2011,0,,
FR42,M,Y65-84,POP,EMP,NONE,TOTAL,2011,3734,,
FR42,M,Y65-84,POP,EMP,UNK,TOTAL,2011,0,,
FR42,M,Y_GE85,POP,EMP,ED1,TOTAL,2011,4458,u,
FR42,M,Y_GE85,POP,EMP,ED2,TOTAL,2011,1093,u,
FR42,M,Y_GE85,POP,EMP,ED3,TOTAL,2011,3192,,
FR42,M,Y_GE85,POP,EMP,ED4,TOTAL,2011,0,,
FR42,M,Y_GE85,POP,EMP,ED5,TOTAL,2011,1287,,
FR42,M,Y_GE85,POP,EMP,ED6,TOTAL,2011,31,u,
FR42,M,Y_GE85,POP,EMP,NAP,TOTAL,2011,0,,
FR42,M,Y_GE85,POP,EMP,NONE,TOTAL,2011,241,,
FR42,M,Y_GE85,POP,EMP,UNK,TOTAL,2011,0,,
FR43,F,Y18,POP,EMP,ED1,TOTAL,2011,130,u,
FR43,F,Y18,POP,EMP,ED2,TOTAL,2011,2632,u,
FR43,F,Y18,POP,EMP,ED3,TOTAL,2011,4335,,
FR43,F,Y18,POP,EMP,ED4,TOTAL,2011,0,,
FR43,F,Y18,POP,EMP,ED5,TOTAL,2011,36,u,
FR43,F,Y18,POP,EMP,ED6,TOTAL,2011,0,,
FR43,F,Y18,POP,EMP,NAP,TOTAL,2011,0,,
FR43,F,Y18,POP,EMP,NONE,TOTAL,2011,9,u,
FR43,F,Y18,POP,EMP,UNK,TOTAL,2011,0,,
FR43,F,Y19,POP,EMP,ED1,TOTAL,2011,104,u,
FR43,F,Y19,POP,EMP,ED2,TOTAL,2011,1445,u,
FR43,F,Y19,POP,EMP,ED3,TOTAL,2011,5286,,
FR43,F,Y19,POP,EMP,ED4,TOTAL,2011,0,,
FR43,F,Y19,POP,EMP,ED5,TOTAL,2011,210,,
FR43,F,Y19,POP,EMP,ED6,TOTAL,2011,0,,
FR43,F,Y19,POP,EMP,NAP,TOTAL,2011,0,,
FR43,F,Y19,POP,EMP,NONE,TOTAL,2011,13,u,
FR43,F,Y19,POP,EMP,UNK,TOTAL,2011,0,,
FR43,F,Y20-24,POP,EMP,ED1,TOTAL,2011,657,u,
FR43,F,Y20-24,POP,EMP,ED2,TOTAL,2011,3955,u,
FR43,F,Y20-24,POP,EMP,ED3,TOTAL,2011,18268,,
FR43,F,Y20-24,POP,EMP,ED4,TOTAL,2011,0,,
FR43,F,Y20-24,POP,EMP,ED5,TOTAL,2011,9680,,
FR43,F,Y20-24,POP,EMP,ED6,TOTAL,2011,0,,
FR43,F,Y20-24,POP,EMP,NAP,TOTAL,2011,0,,
FR43,F,Y20-24,POP,EMP,NONE,TOTAL,2011,158,,
FR43,F,Y20-24,POP,EMP,UNK,TOTAL,2011,0,,
FR43,F,Y25-29,POP,EMP,ED1,TOTAL,2011,782,u,
FR43,F,Y25-29,POP,EMP,ED2,TOTAL,2011,4153,u,
FR43,F,Y25-29,POP,EMP,ED3,TOTAL,2011,14550,,
FR43,F,Y25-29,POP,EMP,ED4,TOTAL,2011,0,,
FR43,F,Y25-29,POP,EMP,ED5,TOTAL,2011,15129,,
FR43,F,Y25-29,POP,EMP,ED6,TOTAL,2011,150,u,
FR43,F,Y25-29,POP,EMP,NAP,TOTAL,2011,0,,
FR43,F,Y25-29,POP,EMP,NONE,TOTAL,2011,270,,
FR43,F,Y25-29,POP,EMP,UNK,TOTAL,2011,0,,
FR43,F,Y30-49,POP,EMP,ED1,TOTAL,2011,8352,u,
FR43,F,Y30-49,POP,EMP,ED2,TOTAL,2011,25470,u,
FR43,F,Y30-49,POP,EMP,ED3,TOTAL,2011,67551,,
FR43,F,Y30-49,POP,EMP,ED4,TOTAL,2011,0,,
FR43,F,Y30-49,POP,EMP,ED5,TOTAL,2011,50779,,
FR43,F,Y30-49,POP,EMP,ED6,TOTAL,2011,611,u,
FR43,F,Y30-49,POP,EMP,NAP,TOTAL,2011,0,,
FR43,F,Y30-49,POP,EMP,NONE,TOTAL,2011,1635,,
FR43,F,Y30-49,POP,EMP,UNK,TOTAL,2011,1,u,
FR43,F,Y50-64,POP,EMP,ED1,TOTAL,2011,24373,u,
FR43,F,Y50-64,POP,EMP,ED2,TOTAL,2011,25156,u,
FR43,F,Y50-64,POP,EMP,ED3,TOTAL,2011,44144,,
FR43,F,Y50-64,POP,EMP,ED4,TOTAL,2011,0,,
FR43,F,Y50-64,POP,EMP,ED5,TOTAL,2011,19105,,
FR43,F,Y50-64,POP,EMP,ED6,TOTAL,2011,213,u,
FR43,F,Y50-64,POP,EMP,NAP,TOTAL,2011,0,,
FR43,F,Y50-64,POP,EMP,NONE,TOTAL,2011,2848,,
FR43,F,Y50-64,POP,EMP,UNK,TOTAL,2011,0,,
FR43,F,Y65-84,POP,EMP,ED1,TOTAL,2011,53185,u,
FR43,F,Y65-84,POP,EMP,ED2,TOTAL,2011,13988,u,
FR43,F,Y65-84,POP,EMP,ED3,TOTAL,2011,20537,,
FR43,F,Y65-84,POP,EMP,ED4,TOTAL,2011,0,,
FR43,F,Y65-84,POP,EMP,ED5,TOTAL,2011,6025,,
FR43,F,Y65-84,POP,EMP,ED6,TOTAL,2011,59,u,
FR43,F,Y65-84,POP,EMP,NAP,TOTAL,2011,0,,
FR43,F,Y65-84,POP,EMP,NONE,TOTAL,2011,2506,,
FR43,F,Y65-84,POP,EMP,UNK,TOTAL,2011,0,,
FR43,F,Y_GE85,POP,EMP,ED1,TOTAL,2011,13086,u,
FR43,F,Y_GE85,POP,EMP,ED2,TOTAL,2011,2972,u,
FR43,F,Y_GE85,POP,EMP,ED3,TOTAL,2011,2734,,
FR43,F,Y_GE85,POP,EMP,ED4,TOTAL,2011,0,,
FR43,F,Y_GE85,POP,EMP,ED5,TOTAL,2011,1138,,
FR43,F,Y_GE85,POP,EMP,ED6,TOTAL,2011,8,u,
FR43,F,Y_GE85,POP,EMP,NAP,TOTAL,2011,0,,
FR43,F,Y_GE85,POP,EMP,NONE,TOTAL,2011,511,,
FR43,F,Y_GE85,POP,EMP,UNK,TOTAL,2011,0,,
FR43,M,Y18,POP,EMP,ED1,TOTAL,2011,130,u,
FR43,M,Y18,POP,EMP,ED2,TOTAL,2011,3024,u,
FR43,M,Y18,POP,EMP,ED3,TOTAL,2011,4593,,
FR43,M,Y18,POP,EMP,ED4,TOTAL,2011,0,,
FR43,M,Y18,POP,EMP,ED5,TOTAL,2011,42,u,
FR43,M,Y18,POP,EMP,ED6,TOTAL,2011,0,,
FR43,M,Y18,POP,EMP,NAP,TOTAL,2011,0,,
FR43,M,Y18,POP,EMP,NONE,TOTAL,2011,37,u,
FR43,M,Y18,POP,EMP,UNK,TOTAL,2011,0,,
FR43,M,Y19,POP,EMP,ED1,TOTAL,2011,146,u,
FR43,M,Y19,POP,EMP,ED2,TOTAL,2011,1730,u,
FR43,M,Y19,POP,EMP,ED3,TOTAL,2011,5493,,
FR43,M,Y19,POP,EMP,ED4,TOTAL,2011,0,,
FR43,M,Y19,POP,EMP,ED5,TOTAL,2011,139,,
FR43,M,Y19,POP,EMP,ED6,TOTAL,2011,0,,
FR43,M,Y19,POP,EMP,NAP,TOTAL,2011,0,,
FR43,M,Y19,POP,EMP,NONE,TOTAL,2011,15,u,
FR43,M,Y19,POP,EMP,UNK,TOTAL,2011,0,,
FR43,M,Y20-24,POP,EMP,ED1,TOTAL,2011,753,u,
FR43,M,Y20-24,POP,EMP,ED2,TOTAL,2011,5084,u,
FR43,M,Y20-24,POP,EMP,ED3,TOTAL,2011,21864,,
FR43,M,Y20-24,POP,EMP,ED4,TOTAL,2011,0,,
FR43,M,Y20-24,POP,EMP,ED5,TOTAL,2011,8828,,
FR43,M,Y20-24,POP,EMP,ED6,TOTAL,2011,0,,
FR43,M,Y20-24,POP,EMP,NAP,TOTAL,2011,0,,
FR43,M,Y20-24,POP,EMP,NONE,TOTAL,2011,224,,
FR43,M,Y20-24,POP,EMP,UNK,TOTAL,2011,0,,
FR43,M,Y25-29,POP,EMP,ED1,TOTAL,2011,825,u,
FR43,M,Y25-29,POP,EMP,ED2,TOTAL,2011,4792,u,
FR43,M,Y25-29,POP,EMP,ED3,TOTAL,2011,18164,,
FR43,M,Y25-29,POP,EMP,ED4,TOTAL,2011,0,,
FR43,M,Y25-29,POP,EMP,ED5,TOTAL,2011,11295,,
FR43,M,Y25-29,POP,EMP,ED6,TOTAL,2011,175,u,
FR43,M,Y25-29,POP,EMP,NAP,TOTAL,2011,0,,
FR43,M,Y25-29,POP,EMP,NONE,TOTAL,2011,247,,
FR43,M,Y25-29,POP,EMP,UNK,TOTAL,2011,0,,
FR43,M,Y30-49,POP,EMP,ED1,TOTAL,2011,7191,u,
FR43,M,Y30-49,POP,EMP,ED2,TOTAL,2011,23816,u,
FR43,M,Y30-49,POP,EMP,ED3,TOTAL,2011,81320,,
FR43,M,Y30-49,POP,EMP,ED4,TOTAL,2011,0,,
FR43,M,Y30-49,POP,EMP,ED5,TOTAL,2011,42238,,
FR43,M,Y30-49,POP,EMP,ED6,TOTAL,2011,892,u,
FR43,M,Y30-49,POP,EMP,NAP,TOTAL,2011,0,,
FR43,M,Y30-49,POP,EMP,NONE,TOTAL,2011,1310,,
FR43,M,Y30-49,POP,EMP,UNK,TOTAL,2011,1,u,
FR43,M,Y50-64,POP,EMP,ED1,TOTAL,2011,18645,u,
FR43,M,Y50-64,POP,EMP,ED2,TOTAL,2011,18171,u,
FR43,M,Y50-64,POP,EMP,ED3,TOTAL,2011,55363,,
FR43,M,Y50-64,POP,EMP,ED4,TOTAL,2011,0,,
FR43,M,Y50-64,POP,EMP,ED5,TOTAL,2011,18317,,
FR43,M,Y50-64,POP,EMP,ED6,TOTAL,2011,444,u,
FR43,M,Y50-64,POP,EMP,NAP,TOTAL,2011,0,,
FR43,M,Y50-64,POP,EMP,NONE,TOTAL,2011,1865,,
FR43,M,Y50-64,POP,EMP,UNK,TOTAL,2011,0,,
FR43,M,Y65-84,POP,EMP,ED1,TOTAL,2011,33339,u,
FR43,M,Y65-84,POP,EMP,ED2,TOTAL,2011,8040,u,
FR43,M,Y65-84,POP,EMP,ED3,TOTAL,2011,26519,,
FR43,M,Y65-84,POP,EMP,ED4,TOTAL,2011,0,,
FR43,M,Y65-84,POP,EMP,ED5,TOTAL,2011,6925,,
FR43,M,Y65-84,POP,EMP,ED6,TOTAL,2011,135,u,
FR43,M,Y65-84,POP,EMP,NAP,TOTAL,2011,0,,
FR43,M,Y65-84,POP,EMP,NONE,TOTAL,2011,2593,,
FR43,M,Y65-84,POP,EMP,UNK,TOTAL,2011,0,,
FR43,M,Y_GE85,POP,EMP,ED1,TOTAL,2011,5060,u,
FR43,M,Y_GE85,POP,EMP,ED2,TOTAL,2011,1110,u,
FR43,M,Y_GE85,POP,EMP,ED3,TOTAL,2011,1558,,
FR43,M,Y_GE85,POP,EMP,ED4,TOTAL,2011,0,,
FR43,M,Y_GE85,POP,EMP,ED5,TOTAL,2011,618,,
FR43,M,Y_GE85,POP,EMP,ED6,TOTAL,2011,7,u,
FR43,M,Y_GE85,POP,EMP,NAP,TOTAL,2011,0,,
FR43,M,Y_GE85,POP,EMP,NONE,TOTAL,2011,268,,
FR43,M,Y_GE85,POP,EMP,UNK,TOTAL,2011,0,,
FR51,F,Y18,POP,EMP,ED1,TOTAL,2011,241,u,
FR51,F,Y18,POP,EMP,ED2,TOTAL,2011,7376,u,
FR51,F,Y18,POP,EMP,ED3,TOTAL,2011,14573,,
FR51,F,Y18,POP,EMP,ED4,TOTAL,2011,0,,
FR51,F,Y18,POP,EMP,ED5,TOTAL,2011,156,,
FR51,F,Y18,POP,EMP,ED6,TOTAL,2011,0,,
FR51,F,Y18,POP,EMP,NAP,TOTAL,2011,0,,
FR51,F,Y18,POP,EMP,NONE,TOTAL,2011,38,u,
FR51,F,Y18,POP,EMP,UNK,TOTAL,2011,1,u,
FR51,F,Y19,POP,EMP,ED1,TOTAL,2011,254,u,
FR51,F,Y19,POP,EMP,ED2,TOTAL,2011,3056,u,
FR51,F,Y19,POP,EMP,ED3,TOTAL,2011,17782,,
FR51,F,Y19,POP,EMP,ED4,TOTAL,2011,0,,
FR51,F,Y19,POP,EMP,ED5,TOTAL,2011,614,,
FR51,F,Y19,POP,EMP,ED6,TOTAL,2011,0,,
FR51,F,Y19,POP,EMP,NAP,TOTAL,2011,0,,
FR51,F,Y19,POP,EMP,NONE,TOTAL,2011,40,u,
FR51,F,Y19,POP,EMP,UNK,TOTAL,2011,0,,
FR51,F,Y20-24,POP,EMP,ED1,TOTAL,2011,1274,u,
FR51,F,Y20-24,POP,EMP,ED2,TOTAL,2011,8573,u,
FR51,F,Y20-24,POP,EMP,ED3,TOTAL,2011,57392,,
FR51,F,Y20-24,POP,EMP,ED4,TOTAL,2011,0,,
FR51,F,Y20-24,POP,EMP,ED5,TOTAL,2011,35268,,
FR51,F,Y20-24,POP,EMP,ED6,TOTAL,2011,0,,
FR51,F,Y20-24,POP,EMP,NAP,TOTAL,2011,0,,
FR51,F,Y20-24,POP,EMP,NONE,TOTAL,2011,405,,
FR51,F,Y20-24,POP,EMP,UNK,TOTAL,2011,0,,
FR51,F,Y25-29,POP,EMP,ED1,TOTAL,2011,1449,u,
FR51,F,Y25-29,POP,EMP,ED2,TOTAL,2011,8493,u,
FR51,F,Y25-29,POP,EMP,ED3,TOTAL,2011,44544,,
FR51,F,Y25-29,POP,EMP,ED4,TOTAL,2011,0,,
FR51,F,Y25-29,POP,EMP,ED5,TOTAL,2011,49398,,
FR51,F,Y25-29,POP,EMP,ED6,TOTAL,2011,537,u,
FR51,F,Y25-29,POP,EMP,NAP,TOTAL,2011,0,,
FR51,F,Y25-29,POP,EMP,NONE,TOTAL,2011,523,,
FR51,F,Y25-29,POP,EMP,UNK,TOTAL,2011,0,,
FR51,F,Y30-49,POP,EMP,ED1,TOTAL,2011,18823,u,
FR51,F,Y30-49,POP,EMP,ED2,TOTAL,2011,63407,u,
FR51,F,Y30-49,POP,EMP,ED3,TOTAL,2011,223873,,
FR51,F,Y30-49,POP,EMP,ED4,TOTAL,2011,0,,
FR51,F,Y30-49,POP,EMP,ED5,TOTAL,2011,164724,,
FR51,F,Y30-49,POP,EMP,ED6,TOTAL,2011,1901,u,
FR51,F,Y30-49,POP,EMP,NAP,TOTAL,2011,0,,
FR51,F,Y30-49,POP,EMP,NONE,TOTAL,2011,2969,,
FR51,F,Y30-49,POP,EMP,UNK,TOTAL,2011,1,u,
FR51,F,Y50-64,POP,EMP,ED1,TOTAL,2011,74334,u,
FR51,F,Y50-64,POP,EMP,ED2,TOTAL,2011,74033,u,
FR51,F,Y50-64,POP,EMP,ED3,TOTAL,2011,140847,,
FR51,F,Y50-64,POP,EMP,ED4,TOTAL,2011,0,,
FR51,F,Y50-64,POP,EMP,ED5,TOTAL,2011,58436,,
FR51,F,Y50-64,POP,EMP,ED6,TOTAL,2011,735,u,
FR51,F,Y50-64,POP,EMP,NAP,TOTAL,2011,0,,
FR51,F,Y50-64,POP,EMP,NONE,TOTAL,2011,2960,,
FR51,F,Y50-64,POP,EMP,UNK,TOTAL,2011,0,,
FR51,F,Y65-84,POP,EMP,ED1,TOTAL,2011,171880,u,
FR51,F,Y65-84,POP,EMP,ED2,TOTAL,2011,40271,u,
FR51,F,Y65-84,POP,EMP,ED3,TOTAL,2011,61969,,
FR51,F,Y65-84,POP,EMP,ED4,TOTAL,2011,0,,
FR51,F,Y65-84,POP,EMP,ED5,TOTAL,2011,18207,,
FR51,F,Y65-84,POP,EMP,ED6,TOTAL,2011,152,u,
FR51,F,Y65-84,POP,EMP,NAP,TOTAL,2011,0,,
FR51,F,Y65-84,POP,EMP,NONE,TOTAL,2011,3701,,
FR51,F,Y65-84,POP,EMP,UNK,TOTAL,2011,0,,
FR51,F,Y_GE85,POP,EMP,ED1,TOTAL,2011,42734,u,
FR51,F,Y_GE85,POP,EMP,ED2,TOTAL,2011,9528,u,
FR51,F,Y_GE85,POP,EMP,ED3,TOTAL,2011,8546,,
FR51,F,Y_GE85,POP,EMP,ED4,TOTAL,2011,0,,
