"","Region.Name","NUTS2_old","gdp_cap","density","area","higher_ed","hhd_income","unemp_pct","NUTS","NUTS_eb","Constituency","age_cat","gender_male","edu","freq","country"
"2171","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y65-84",1,NA,8405,"FR"
"2172","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y65-84",1,NA,0,"FR"
"2173","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y_GE85",1,1,12336,"FR"
"2174","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y_GE85",1,2,4116,"FR"
"2175","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y_GE85",1,3,4798,"FR"
"2176","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y_GE85",1,4,0,"FR"
"2177","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y_GE85",1,5,2739,"FR"
"2178","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y_GE85",1,6,58,"FR"
"2179","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y_GE85",1,NA,0,"FR"
"2180","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y_GE85",1,NA,1073,"FR"
"2181","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y_GE85",1,NA,0,"FR"
"2182","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y18-24",0,5,24937,"FR"
"2183","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y18-24",0,6,0,"FR"
"2184","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y18-24",0,NA,0,"FR"
"2185","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y18-24",0,NA,632,"FR"
"2186","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y18-24",0,NA,0,"FR"
"2187","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y25-29",0,1,2136,"FR"
"2188","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y25-29",0,2,8880,"FR"
"2189","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y25-29",0,3,29433,"FR"
"2190","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y25-29",0,4,0,"FR"
"2191","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y25-29",0,5,32752,"FR"
"2192","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y25-29",0,6,564,"FR"
"2193","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y25-29",0,NA,0,"FR"
"2194","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y25-29",0,NA,770,"FR"
"2195","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y25-29",0,NA,0,"FR"
"2196","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y30-49",0,1,16847,"FR"
"2197","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y30-49",0,2,53343,"FR"
"2198","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y30-49",0,3,152031,"FR"
"2199","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y30-49",0,4,0,"FR"
"2200","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y30-49",0,5,124808,"FR"
"2201","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y30-49",0,6,2325,"FR"
"2202","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y30-49",0,NA,0,"FR"
"2203","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y30-49",0,NA,5366,"FR"
