GEO,SEX,CAS,LMS,COC,AGE,TIME,VALUE,FLAGS,FOOTNOTES
FR43,M,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR43,M,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR43,M,POP,DIV,TOTAL,Y15-29,2011,348,,
FR43,M,POP,DIV,TOTAL,Y30-49,2011,12228,,
FR43,M,POP,DIV,TOTAL,Y50-64,2011,14882,,
FR43,M,POP,DIV,TOTAL,Y65-84,2011,4772,,
FR43,M,POP,DIV,TOTAL,Y_GE85,2011,103,,
FR43,M,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR43,M,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR43,M,POP,DTHREP,TOTAL,Y50-64,2011,0,,
FR43,M,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR43,M,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR43,M,POP,MAR,TOTAL,Y15-29,2011,7677,,
FR43,M,POP,MAR,TOTAL,Y30-49,2011,82044,,
FR43,M,POP,MAR,TOTAL,Y50-64,2011,79846,,
FR43,M,POP,MAR,TOTAL,Y65-84,2011,59112,,
FR43,M,POP,MAR,TOTAL,Y_GE85,2011,5012,,
FR43,M,POP,REP,TOTAL,Y15-29,2011,0,,
FR43,M,POP,REP,TOTAL,Y30-49,2011,0,,
FR43,M,POP,REP,TOTAL,Y50-64,2011,0,,
FR43,M,POP,REP,TOTAL,Y65-84,2011,0,,
FR43,M,POP,REP,TOTAL,Y_GE85,2011,0,,
FR43,M,POP,SIN,TOTAL,Y15-29,2011,101627,,
FR43,M,POP,SIN,TOTAL,Y30-49,2011,61998,,
FR43,M,POP,SIN,TOTAL,Y50-64,2011,15865,,
FR43,M,POP,SIN,TOTAL,Y65-84,2011,6314,,
FR43,M,POP,SIN,TOTAL,Y_GE85,2011,660,,
FR43,M,POP,UNK,TOTAL,Y15-29,2011,0,,
FR43,M,POP,UNK,TOTAL,Y30-49,2011,1,u,
FR43,M,POP,UNK,TOTAL,Y50-64,2011,0,,
FR43,M,POP,UNK,TOTAL,Y65-84,2011,0,,
FR43,M,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR43,M,POP,WID,TOTAL,Y15-29,2011,21,u,
FR43,M,POP,WID,TOTAL,Y30-49,2011,498,,
FR43,M,POP,WID,TOTAL,Y50-64,2011,2214,,
FR43,M,POP,WID,TOTAL,Y65-84,2011,7353,,
FR43,M,POP,WID,TOTAL,Y_GE85,2011,2847,,
FR51,F,POP,DISREP,TOTAL,Y15-29,2011,0,,
FR51,F,POP,DISREP,TOTAL,Y30-49,2011,0,,
FR51,F,POP,DISREP,TOTAL,Y50-64,2011,0,,
FR51,F,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR51,F,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR51,F,POP,DIV,TOTAL,Y15-29,2011,1556,,
FR51,F,POP,DIV,TOTAL,Y30-49,2011,37112,,
FR51,F,POP,DIV,TOTAL,Y50-64,2011,44550,,
FR51,F,POP,DIV,TOTAL,Y65-84,2011,15902,,
FR51,F,POP,DIV,TOTAL,Y_GE85,2011,1470,,
FR51,F,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR51,F,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR51,F,POP,DTHREP,TOTAL,Y50-64,2011,0,,
FR51,F,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR51,F,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR51,F,POP,MAR,TOTAL,Y15-29,2011,33928,,
FR51,F,POP,MAR,TOTAL,Y30-49,2011,289291,,
FR51,F,POP,MAR,TOTAL,Y50-64,2011,248438,,
FR51,F,POP,MAR,TOTAL,Y65-84,2011,155249,,
FR51,F,POP,MAR,TOTAL,Y_GE85,2011,9432,,
FR51,F,POP,REP,TOTAL,Y15-29,2011,0,,
FR51,F,POP,REP,TOTAL,Y30-49,2011,0,,
FR51,F,POP,REP,TOTAL,Y50-64,2011,0,,
FR51,F,POP,REP,TOTAL,Y65-84,2011,0,,
FR51,F,POP,REP,TOTAL,Y_GE85,2011,0,,
FR51,F,POP,SIN,TOTAL,Y15-29,2011,281627,,
FR51,F,POP,SIN,TOTAL,Y30-49,2011,144147,,
FR51,F,POP,SIN,TOTAL,Y50-64,2011,32141,,
FR51,F,POP,SIN,TOTAL,Y65-84,2011,19396,,
FR51,F,POP,SIN,TOTAL,Y_GE85,2011,5678,,
FR51,F,POP,UNK,TOTAL,Y15-29,2011,1,u,
FR51,F,POP,UNK,TOTAL,Y30-49,2011,1,u,
FR51,F,POP,UNK,TOTAL,Y50-64,2011,0,,
FR51,F,POP,UNK,TOTAL,Y65-84,2011,0,,
FR51,F,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR51,F,POP,WID,TOTAL,Y15-29,2011,129,,
FR51,F,POP,WID,TOTAL,Y30-49,2011,5146,,
FR51,F,POP,WID,TOTAL,Y50-64,2011,26217,,
FR51,F,POP,WID,TOTAL,Y65-84,2011,105631,,
FR51,F,POP,WID,TOTAL,Y_GE85,2011,50002,,
FR51,M,POP,DISREP,TOTAL,Y15-29,2011,0,,
FR51,M,POP,DISREP,TOTAL,Y30-49,2011,0,,
FR51,M,POP,DISREP,TOTAL,Y50-64,2011,0,,
FR51,M,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR51,M,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR51,M,POP,DIV,TOTAL,Y15-29,2011,642,,
FR51,M,POP,DIV,TOTAL,Y30-49,2011,28287,,
FR51,M,POP,DIV,TOTAL,Y50-64,2011,35548,,
FR51,M,POP,DIV,TOTAL,Y65-84,2011,11901,,
FR51,M,POP,DIV,TOTAL,Y_GE85,2011,404,,
FR51,M,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR51,M,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR51,M,POP,DTHREP,TOTAL,Y50-64,2011,0,,
FR51,M,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR51,M,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR51,M,POP,MAR,TOTAL,Y15-29,2011,19906,,
FR51,M,POP,MAR,TOTAL,Y30-49,2011,266273,,
FR51,M,POP,MAR,TOTAL,Y50-64,2011,253008,,
FR51,M,POP,MAR,TOTAL,Y65-84,2011,180194,,
FR51,M,POP,MAR,TOTAL,Y_GE85,2011,17079,,
FR51,M,POP,REP,TOTAL,Y15-29,2011,0,,
FR51,M,POP,REP,TOTAL,Y30-49,2011,0,,
FR51,M,POP,REP,TOTAL,Y50-64,2011,0,,
FR51,M,POP,REP,TOTAL,Y65-84,2011,0,,
FR51,M,POP,REP,TOTAL,Y_GE85,2011,0,,
FR51,M,POP,SIN,TOTAL,Y15-29,2011,306908,,
FR51,M,POP,SIN,TOTAL,Y30-49,2011,182168,,
FR51,M,POP,SIN,TOTAL,Y50-64,2011,40656,,
FR51,M,POP,SIN,TOTAL,Y65-84,2011,16004,,
FR51,M,POP,SIN,TOTAL,Y_GE85,2011,1973,,
FR51,M,POP,UNK,TOTAL,Y15-29,2011,0,,
FR51,M,POP,UNK,TOTAL,Y30-49,2011,1,u,
FR51,M,POP,UNK,TOTAL,Y50-64,2011,0,,
FR51,M,POP,UNK,TOTAL,Y65-84,2011,0,,
FR51,M,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR51,M,POP,WID,TOTAL,Y15-29,2011,64,,
FR51,M,POP,WID,TOTAL,Y30-49,2011,1484,,
FR51,M,POP,WID,TOTAL,Y50-64,2011,6860,,
FR51,M,POP,WID,TOTAL,Y65-84,2011,21088,,
FR51,M,POP,WID,TOTAL,Y_GE85,2011,9280,,
FR52,F,POP,DISREP,TOTAL,Y15-29,2011,0,,
FR52,F,POP,DISREP,TOTAL,Y30-49,2011,0,,
FR52,F,POP,DISREP,TOTAL,Y50-64,2011,0,,
FR52,F,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR52,F,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR52,F,POP,DIV,TOTAL,Y15-29,2011,1251,,
FR52,F,POP,DIV,TOTAL,Y30-49,2011,34137,,
FR52,F,POP,DIV,TOTAL,Y50-64,2011,43237,,
FR52,F,POP,DIV,TOTAL,Y65-84,2011,14326,,
FR52,F,POP,DIV,TOTAL,Y_GE85,2011,1172,,
FR52,F,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR52,F,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR52,F,POP,DTHREP,TOTAL,Y50-64,2011,0,,
FR52,F,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR52,F,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR52,F,POP,MAR,TOTAL,Y15-29,2011,25614,,
FR52,F,POP,MAR,TOTAL,Y30-49,2011,242175,,
FR52,F,POP,MAR,TOTAL,Y50-64,2011,221837,,
FR52,F,POP,MAR,TOTAL,Y65-84,2011,143179,,
FR52,F,POP,MAR,TOTAL,Y_GE85,2011,7470,,
FR52,F,POP,REP,TOTAL,Y15-29,2011,0,,
FR52,F,POP,REP,TOTAL,Y30-49,2011,0,,
FR52,F,POP,REP,TOTAL,Y50-64,2011,0,,
FR52,F,POP,REP,TOTAL,Y65-84,2011,0,,
FR52,F,POP,REP,TOTAL,Y_GE85,2011,0,,
FR52,F,POP,SIN,TOTAL,Y15-29,2011,242722,,
FR52,F,POP,SIN,TOTAL,Y30-49,2011,136783,,
FR52,F,POP,SIN,TOTAL,Y50-64,2011,32375,,
FR52,F,POP,SIN,TOTAL,Y65-84,2011,21236,,
FR52,F,POP,SIN,TOTAL,Y_GE85,2011,7230,,
FR52,F,POP,UNK,TOTAL,Y15-29,2011,0,,
FR52,F,POP,UNK,TOTAL,Y30-49,2011,0,,
FR52,F,POP,UNK,TOTAL,Y50-64,2011,1,u,
FR52,F,POP,UNK,TOTAL,Y65-84,2011,0,,
FR52,F,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR52,F,POP,WID,TOTAL,Y15-29,2011,219,,
FR52,F,POP,WID,TOTAL,Y30-49,2011,4908,,
FR52,F,POP,WID,TOTAL,Y50-64,2011,26725,,
FR52,F,POP,WID,TOTAL,Y65-84,2011,115087,,
FR52,F,POP,WID,TOTAL,Y_GE85,2011,47954,,
FR52,M,POP,DISREP,TOTAL,Y15-29,2011,0,,
FR52,M,POP,DISREP,TOTAL,Y30-49,2011,0,,
FR52,M,POP,DISREP,TOTAL,Y50-64,2011,0,,
FR52,M,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR52,M,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR52,M,POP,DIV,TOTAL,Y15-29,2011,567,,
FR52,M,POP,DIV,TOTAL,Y30-49,2011,24482,,
FR52,M,POP,DIV,TOTAL,Y50-64,2011,34130,,
FR52,M,POP,DIV,TOTAL,Y65-84,2011,10792,,
FR52,M,POP,DIV,TOTAL,Y_GE85,2011,318,,
FR52,M,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR52,M,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR52,M,POP,DTHREP,TOTAL,Y50-64,2011,0,,
FR52,M,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR52,M,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR52,M,POP,MAR,TOTAL,Y15-29,2011,14288,,
FR52,M,POP,MAR,TOTAL,Y30-49,2011,221335,,
FR52,M,POP,MAR,TOTAL,Y50-64,2011,224407,,
FR52,M,POP,MAR,TOTAL,Y65-84,2011,166231,,
FR52,M,POP,MAR,TOTAL,Y_GE85,2011,14912,,
FR52,M,POP,REP,TOTAL,Y15-29,2011,0,,
FR52,M,POP,REP,TOTAL,Y30-49,2011,0,,
FR52,M,POP,REP,TOTAL,Y50-64,2011,0,,
FR52,M,POP,REP,TOTAL,Y65-84,2011,0,,
FR52,M,POP,REP,TOTAL,Y_GE85,2011,0,,
FR52,M,POP,SIN,TOTAL,Y15-29,2011,269717,,
FR52,M,POP,SIN,TOTAL,Y30-49,2011,177883,,
FR52,M,POP,SIN,TOTAL,Y50-64,2011,44723,,
FR52,M,POP,SIN,TOTAL,Y65-84,2011,18499,,
FR52,M,POP,SIN,TOTAL,Y_GE85,2011,2089,,
FR52,M,POP,UNK,TOTAL,Y15-29,2011,1,u,
FR52,M,POP,UNK,TOTAL,Y30-49,2011,0,,
FR52,M,POP,UNK,TOTAL,Y50-64,2011,1,u,
FR52,M,POP,UNK,TOTAL,Y65-84,2011,0,,
FR52,M,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR52,M,POP,WID,TOTAL,Y15-29,2011,35,u,
FR52,M,POP,WID,TOTAL,Y30-49,2011,1310,,
FR52,M,POP,WID,TOTAL,Y50-64,2011,6955,,
FR52,M,POP,WID,TOTAL,Y65-84,2011,20693,,
FR52,M,POP,WID,TOTAL,Y_GE85,2011,8254,,
FR53,F,POP,DISREP,TOTAL,Y15-29,2011,0,,
FR53,F,POP,DISREP,TOTAL,Y30-49,2011,0,,
FR53,F,POP,DISREP,TOTAL,Y50-64,2011,0,,
FR53,F,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR53,F,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR53,F,POP,DIV,TOTAL,Y15-29,2011,896,,
FR53,F,POP,DIV,TOTAL,Y30-49,2011,22520,,
FR53,F,POP,DIV,TOTAL,Y50-64,2011,28069,,
FR53,F,POP,DIV,TOTAL,Y65-84,2011,11595,,
FR53,F,POP,DIV,TOTAL,Y_GE85,2011,1161,,
FR53,F,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR53,F,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR53,F,POP,DTHREP,TOTAL,Y50-64,2011,0,,
FR53,F,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR53,F,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR53,F,POP,MAR,TOTAL,Y15-29,2011,13619,,
FR53,F,POP,MAR,TOTAL,Y30-49,2011,125789,,
FR53,F,POP,MAR,TOTAL,Y50-64,2011,129337,,
FR53,F,POP,MAR,TOTAL,Y65-84,2011,91538,,
FR53,F,POP,MAR,TOTAL,Y_GE85,2011,6301,,
FR53,F,POP,REP,TOTAL,Y15-29,2011,0,,
FR53,F,POP,REP,TOTAL,Y30-49,2011,0,,
FR53,F,POP,REP,TOTAL,Y50-64,2011,0,,
FR53,F,POP,REP,TOTAL,Y65-84,2011,0,,
FR53,F,POP,REP,TOTAL,Y_GE85,2011,0,,
FR53,F,POP,SIN,TOTAL,Y15-29,2011,127904,,
FR53,F,POP,SIN,TOTAL,Y30-49,2011,77315,,
FR53,F,POP,SIN,TOTAL,Y50-64,2011,17902,,
FR53,F,POP,SIN,TOTAL,Y65-84,2011,8839,,
FR53,F,POP,SIN,TOTAL,Y_GE85,2011,2500,,
FR53,F,POP,UNK,TOTAL,Y15-29,2011,0,,
FR53,F,POP,UNK,TOTAL,Y30-49,2011,0,,
FR53,F,POP,UNK,TOTAL,Y50-64,2011,0,,
FR53,F,POP,UNK,TOTAL,Y65-84,2011,0,,
FR53,F,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR53,F,POP,WID,TOTAL,Y15-29,2011,66,,
FR53,F,POP,WID,TOTAL,Y30-49,2011,2768,,
FR53,F,POP,WID,TOTAL,Y50-64,2011,13543,,
FR53,F,POP,WID,TOTAL,Y65-84,2011,58843,,
FR53,F,POP,WID,TOTAL,Y_GE85,2011,30683,,
FR53,M,POP,DISREP,TOTAL,Y15-29,2011,0,,
FR53,M,POP,DISREP,TOTAL,Y30-49,2011,0,,
FR53,M,POP,DISREP,TOTAL,Y50-64,2011,0,,
FR53,M,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR53,M,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR53,M,POP,DIV,TOTAL,Y15-29,2011,381,,
FR53,M,POP,DIV,TOTAL,Y30-49,2011,15840,,
FR53,M,POP,DIV,TOTAL,Y50-64,2011,24251,,
FR53,M,POP,DIV,TOTAL,Y65-84,2011,9176,,
FR53,M,POP,DIV,TOTAL,Y_GE85,2011,318,,
FR53,M,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR53,M,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR53,M,POP,DTHREP,TOTAL,Y50-64,2011,0,,
FR53,M,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR53,M,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR53,M,POP,MAR,TOTAL,Y15-29,2011,7911,,
FR53,M,POP,MAR,TOTAL,Y30-49,2011,111798,,
FR53,M,POP,MAR,TOTAL,Y50-64,2011,128246,,
FR53,M,POP,MAR,TOTAL,Y65-84,2011,106300,,
FR53,M,POP,MAR,TOTAL,Y_GE85,2011,11734,,
FR53,M,POP,REP,TOTAL,Y15-29,2011,0,,
FR53,M,POP,REP,TOTAL,Y30-49,2011,0,,
FR53,M,POP,REP,TOTAL,Y50-64,2011,0,,
FR53,M,POP,REP,TOTAL,Y65-84,2011,0,,
FR53,M,POP,REP,TOTAL,Y_GE85,2011,0,,
FR53,M,POP,SIN,TOTAL,Y15-29,2011,139734,,
FR53,M,POP,SIN,TOTAL,Y30-49,2011,93721,,
FR53,M,POP,SIN,TOTAL,Y50-64,2011,24089,,
FR53,M,POP,SIN,TOTAL,Y65-84,2011,10449,,
FR53,M,POP,SIN,TOTAL,Y_GE85,2011,1114,,
FR53,M,POP,UNK,TOTAL,Y15-29,2011,0,,
FR53,M,POP,UNK,TOTAL,Y30-49,2011,0,,
FR53,M,POP,UNK,TOTAL,Y50-64,2011,0,,
FR53,M,POP,UNK,TOTAL,Y65-84,2011,0,,
FR53,M,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR53,M,POP,WID,TOTAL,Y15-29,2011,34,u,
FR53,M,POP,WID,TOTAL,Y30-49,2011,799,,
FR53,M,POP,WID,TOTAL,Y50-64,2011,3715,,
FR53,M,POP,WID,TOTAL,Y65-84,2011,12345,,
FR53,M,POP,WID,TOTAL,Y_GE85,2011,5823,,
FR61,F,POP,DISREP,TOTAL,Y15-29,2011,0,,
FR61,F,POP,DISREP,TOTAL,Y30-49,2011,0,,
FR61,F,POP,DISREP,TOTAL,Y50-64,2011,0,,
FR61,F,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR61,F,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR61,F,POP,DIV,TOTAL,Y15-29,2011,1856,,
FR61,F,POP,DIV,TOTAL,Y30-49,2011,45534,,
FR61,F,POP,DIV,TOTAL,Y50-64,2011,57387,,
FR61,F,POP,DIV,TOTAL,Y65-84,2011,23436,,
FR61,F,POP,DIV,TOTAL,Y_GE85,2011,2313,,
FR61,F,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR61,F,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR61,F,POP,DTHREP,TOTAL,Y50-64,2011,0,,
FR61,F,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR61,F,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR61,F,POP,MAR,TOTAL,Y15-29,2011,25979,,
FR61,F,POP,MAR,TOTAL,Y30-49,2011,231683,,
FR61,F,POP,MAR,TOTAL,Y50-64,2011,221370,,
FR61,F,POP,MAR,TOTAL,Y65-84,2011,150746,,
FR61,F,POP,MAR,TOTAL,Y_GE85,2011,9992,,
FR61,F,POP,REP,TOTAL,Y15-29,2011,0,,
FR61,F,POP,REP,TOTAL,Y30-49,2011,0,,
FR61,F,POP,REP,TOTAL,Y50-64,2011,0,,
FR61,F,POP,REP,TOTAL,Y65-84,2011,0,,
FR61,F,POP,REP,TOTAL,Y_GE85,2011,0,,
FR61,F,POP,SIN,TOTAL,Y15-29,2011,246325,,
FR61,F,POP,SIN,TOTAL,Y30-49,2011,156074,,
FR61,F,POP,SIN,TOTAL,Y50-64,2011,38301,,
FR61,F,POP,SIN,TOTAL,Y65-84,2011,19420,,
FR61,F,POP,SIN,TOTAL,Y_GE85,2011,5150,,
FR61,F,POP,UNK,TOTAL,Y15-29,2011,0,,
FR61,F,POP,UNK,TOTAL,Y30-49,2011,0,,
FR61,F,POP,UNK,TOTAL,Y50-64,2011,0,,
FR61,F,POP,UNK,TOTAL,Y65-84,2011,0,,
FR61,F,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR61,F,POP,WID,TOTAL,Y15-29,2011,185,,
FR61,F,POP,WID,TOTAL,Y30-49,2011,4433,,
FR61,F,POP,WID,TOTAL,Y50-64,2011,24070,,
FR61,F,POP,WID,TOTAL,Y65-84,2011,105346,,
FR61,F,POP,WID,TOTAL,Y_GE85,2011,53643,,
FR61,M,POP,DISREP,TOTAL,Y15-29,2011,0,,
FR61,M,POP,DISREP,TOTAL,Y30-49,2011,0,,
FR61,M,POP,DISREP,TOTAL,Y50-64,2011,0,,
FR61,M,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR61,M,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR61,M,POP,DIV,TOTAL,Y15-29,2011,808,,
FR61,M,POP,DIV,TOTAL,Y30-49,2011,31164,,
FR61,M,POP,DIV,TOTAL,Y50-64,2011,43362,,
FR61,M,POP,DIV,TOTAL,Y65-84,2011,16584,,
FR61,M,POP,DIV,TOTAL,Y_GE85,2011,585,,
FR61,M,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR61,M,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR61,M,POP,DTHREP,TOTAL,Y50-64,2011,0,,
FR61,M,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR61,M,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR61,M,POP,MAR,TOTAL,Y15-29,2011,14587,,
FR61,M,POP,MAR,TOTAL,Y30-49,2011,208005,,
FR61,M,POP,MAR,TOTAL,Y50-64,2011,221274,,
FR61,M,POP,MAR,TOTAL,Y65-84,2011,177458,,
FR61,M,POP,MAR,TOTAL,Y_GE85,2011,18325,,
FR61,M,POP,REP,TOTAL,Y15-29,2011,0,,
FR61,M,POP,REP,TOTAL,Y30-49,2011,0,,
FR61,M,POP,REP,TOTAL,Y50-64,2011,0,,
FR61,M,POP,REP,TOTAL,Y65-84,2011,0,,
FR61,M,POP,REP,TOTAL,Y_GE85,2011,0,,
FR61,M,POP,SIN,TOTAL,Y15-29,2011,263335,,
FR61,M,POP,SIN,TOTAL,Y30-49,2011,183234,,
FR61,M,POP,SIN,TOTAL,Y50-64,2011,47496,,
FR61,M,POP,SIN,TOTAL,Y65-84,2011,19403,,
FR61,M,POP,SIN,TOTAL,Y_GE85,2011,2165,,
FR61,M,POP,UNK,TOTAL,Y15-29,2011,0,,
FR61,M,POP,UNK,TOTAL,Y30-49,2011,0,,
FR61,M,POP,UNK,TOTAL,Y50-64,2011,0,,
FR61,M,POP,UNK,TOTAL,Y65-84,2011,0,,
FR61,M,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR61,M,POP,WID,TOTAL,Y15-29,2011,45,u,
FR61,M,POP,WID,TOTAL,Y30-49,2011,1407,,
FR61,M,POP,WID,TOTAL,Y50-64,2011,6694,,
FR61,M,POP,WID,TOTAL,Y65-84,2011,21401,,
FR61,M,POP,WID,TOTAL,Y_GE85,2011,9927,,
FR62,F,POP,DISREP,TOTAL,Y15-29,2011,0,,
FR62,F,POP,DISREP,TOTAL,Y30-49,2011,0,,
FR62,F,POP,DISREP,TOTAL,Y50-64,2011,0,,
FR62,F,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR62,F,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR62,F,POP,DIV,TOTAL,Y15-29,2011,1610,,
FR62,F,POP,DIV,TOTAL,Y30-49,2011,39367,,
FR62,F,POP,DIV,TOTAL,Y50-64,2011,48570,,
FR62,F,POP,DIV,TOTAL,Y65-84,2011,19609,,
FR62,F,POP,DIV,TOTAL,Y_GE85,2011,1784,,
FR62,F,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR62,F,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR62,F,POP,DTHREP,TOTAL,Y50-64,2011,0,,
FR62,F,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR62,F,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR62,F,POP,MAR,TOTAL,Y15-29,2011,24608,,
FR62,F,POP,MAR,TOTAL,Y30-49,2011,204546,,
FR62,F,POP,MAR,TOTAL,Y50-64,2011,188866,,
FR62,F,POP,MAR,TOTAL,Y65-84,2011,134412,,
FR62,F,POP,MAR,TOTAL,Y_GE85,2011,8513,,
FR62,F,POP,REP,TOTAL,Y15-29,2011,0,,
FR62,F,POP,REP,TOTAL,Y30-49,2011,0,,
FR62,F,POP,REP,TOTAL,Y50-64,2011,0,,
FR62,F,POP,REP,TOTAL,Y65-84,2011,0,,
FR62,F,POP,REP,TOTAL,Y_GE85,2011,0,,
FR62,F,POP,SIN,TOTAL,Y15-29,2011,225442,,
FR62,F,POP,SIN,TOTAL,Y30-49,2011,140345,,
FR62,F,POP,SIN,TOTAL,Y50-64,2011,34283,,
FR62,F,POP,SIN,TOTAL,Y65-84,2011,18383,,
FR62,F,POP,SIN,TOTAL,Y_GE85,2011,5827,,
FR62,F,POP,UNK,TOTAL,Y15-29,2011,0,,
FR62,F,POP,UNK,TOTAL,Y30-49,2011,0,,
FR62,F,POP,UNK,TOTAL,Y50-64,2011,0,,
FR62,F,POP,UNK,TOTAL,Y65-84,2011,0,,
FR62,F,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR62,F,POP,WID,TOTAL,Y15-29,2011,132,,
FR62,F,POP,WID,TOTAL,Y30-49,2011,3818,,
FR62,F,POP,WID,TOTAL,Y50-64,2011,18546,,
FR62,F,POP,WID,TOTAL,Y65-84,2011,87211,,
FR62,F,POP,WID,TOTAL,Y_GE85,2011,45287,,
FR62,M,POP,DISREP,TOTAL,Y15-29,2011,0,,
FR62,M,POP,DISREP,TOTAL,Y30-49,2011,0,,
FR62,M,POP,DISREP,TOTAL,Y50-64,2011,0,,
FR62,M,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR62,M,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR62,M,POP,DIV,TOTAL,Y15-29,2011,694,,
FR62,M,POP,DIV,TOTAL,Y30-49,2011,27403,,
FR62,M,POP,DIV,TOTAL,Y50-64,2011,37189,,
FR62,M,POP,DIV,TOTAL,Y65-84,2011,13883,,
FR62,M,POP,DIV,TOTAL,Y_GE85,2011,480,,
FR62,M,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR62,M,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR62,M,POP,DTHREP,TOTAL,Y50-64,2011,0,,
FR62,M,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR62,M,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR62,M,POP,MAR,TOTAL,Y15-29,2011,13745,,
FR62,M,POP,MAR,TOTAL,Y30-49,2011,185564,,
FR62,M,POP,MAR,TOTAL,Y50-64,2011,190336,,
FR62,M,POP,MAR,TOTAL,Y65-84,2011,155596,,
FR62,M,POP,MAR,TOTAL,Y_GE85,2011,16384,,
FR62,M,POP,REP,TOTAL,Y15-29,2011,0,,
FR62,M,POP,REP,TOTAL,Y30-49,2011,0,,
FR62,M,POP,REP,TOTAL,Y50-64,2011,0,,
FR62,M,POP,REP,TOTAL,Y65-84,2011,0,,
FR62,M,POP,REP,TOTAL,Y_GE85,2011,0,,
FR62,M,POP,SIN,TOTAL,Y15-29,2011,247176,,
FR62,M,POP,SIN,TOTAL,Y30-49,2011,170875,,
FR62,M,POP,SIN,TOTAL,Y50-64,2011,44882,,
